sentimen, Tweet
['-1'],"['masuk', 'google', 'web', 'blogger', 'forum', 'situs', 'dewasa', 'kasih', 'bonus', 'jablay', 'abang', 'lonte', 'bispak', 'bugil', 'naked', 'toge', 'puting', 'jilboobs', 'binal', 'bisyar', 'ayam', 'kampus', 'tante', 'girang', 'ngewe', 'ngentot', 'porno', 'naked', 'banget', 'pascol', 'mania', 'cocktribute', 'sih']"
['1'],"['mega', 'rona', 'utus', 'malaysia', 'april', 'politik', 'beli', 'utus', 'malaysia', 'langgan', 'islam', 'muslim', 'alquran', 'keluarga', 'wanita', 'sehat', 'hibur', 'artis', 'budaya', 'sains', 'teknologi', 'alam', 'alumni', 'kampus', 'universitas', 'wira', 'tentera', 'polis']"
['1'],"['pagi', 'pagi', 'galau', 'galau', 'kampus', 'try', 'out', 'mencret', 'lucu']"
['1'],"['now', 'peta', 'petitih', 'sucipto', 'had', 'purnomo', 'dosen', 'budaya', 'jawa', 'jurus', 'sastra', 'jawa', 'universitas', 'negeri', 'semarang', 'tema', 'gumun', 'getun', 'kaget', 'alem']"
['1'],"['mega', 'utus', 'malaysia', 'april', 'politik', 'beli', 'utus', 'malaysia', 'langgan', 'islam', 'muslim', 'alquran', 'keluarga', 'wanita', 'sehat', 'hibur', 'artis', 'budaya', 'sains', 'teknologi', 'alam', 'alumni', 'kampus', 'universitas', 'wira', 'tentera', 'polis']"
['1'],"['perhati', 'kampus', 'kali', 'aksi', 'demo', 'lawan', 'tuntut', 'soeharto', 'mundur', 'kampus', 'gencar', 'aksi', 'demo', 'henti', 'trisakti', 'atma', 'jaya', 'universitas', 'tarumanegara', 'universitas', 'kristen', 'uki', 'kampus', 'afiliasi', 'csis', 'elite', 'kak']"
['1'],"['bukti', 'kampus', 'rakyat', 'kampus', 'mu', 'ngkin', 'pikir', 'jamban']"
['-1'],"['anies', 'congor', 'gede', 'realisasi', 'janji', 'korupsi', 'dosen', 'bangsat']"
['1'],"['istirahat', 'news', 'mohon', 'perintah', 'masuk', 'kait', 'tega', 'hukum', 'indonesia', 'bebas', 'amp', 'pulih', 'nama', 'warga', 'negara', 'indonesia', 'vonis', 'penjara', 'nista', 'agama', 'dosen', 'kitab', 'suci', 'fik']"
['1'],"['tau', 'dosen', 'ilmu', 'budaya', 'sepuh', 'ketemu', 'penasaran', 'mbak']"
['1'],"['makan', 'siang', 'mi', 'ayam', 'kampus', 'jual', 'layan', 'tonton', 'bareng', 'jojo', 'alah', 'salip', 'alah', 'alah']"
['1'],"['barel', 'bom', 'wilayah', 'kampus', 'kena']"
['1'],"['terima', 'kasih', 'ustaz', 'suara', 'radikal', 'radikal', 'pikir', 'rejim', 'mesjid', 'radikal', 'kampus', 'radikal', 'dosen', 'radikal', 'pijak', 'adab', 'hancur', 'indonesia']"
['1'],"['rlt', 'saran', 'tugas', 'dosen', 'toleransi', 'agama', 'pilih', 'kepala', 'daerah', 'kitab', 'suci', 'bantu', 'guys']"
['1'],"['kampus', 'gue', 'temu', 'tas', 'duga', 'isi', 'bom']"
['1'],"['dosen', 'oi', 'adek', 'armando', 'polisi', 'kait', 'noda', 'agama']"
['-1'],"['rt', 'mahasiswi', 'paksa', 'emut', 'kontol', 'dosen', 'mandi', 'entot', 'nilai', 'kelas']"
['-1'],"['aneh', 'survei', 'bawa', 'nama', 'kampus', 'kayak', 'sih', 'luhut', 'bawa', 'institut', 'teknologi', 'bandung', 'dukung', 'reklamasi', 'cebong', 'hehe']"
['1'],"['gue', 'doa', 'kuat', 'lihat', 'menang', 'jo', 'amin', 'kampus', 'warung', 'mi', 'ayam', 'bicara', 'jojo', 'sih', 'haha', 'rl', 'gue', 'lini', 'ramai']"
['1'],"['strongly', 'sepakat', 'masuk', 'silang', 'budaya', 'dosen', 'dosen', 'lokal', 'tempurung', 'bukti', 'dosen', 'lokal', 'hitung']"
['1'],"['untung', 'teman', 'gue', 'kampus', 'cari', 'budget', 'makan', 'kak', 'warung', 'langgan', 'warung', 'sekolah', 'dasar', 'nasi', 'ayam', 'saus', 'padang', 'plus', 'es', 'teh', 'campur', 'sari', 'kakak', 'boros', 'semester', 'pas', 'kakak']"
['1'],"['yayasan', 'kampus', 'bangun', 'dasar', 'asas', 'agama', 'katolik', 'kristen', 'terima', 'murid', 'agama', 'hehe']"
['1'],"['badan', 'kuliah', 'bohong', 'dosen', 'fakultas', 'besok', 'lulus', 'kuliah', 'pimpin', 'negara', 'tung', 'presiden', 'anak', 'anak', 'dosen']"
['-1'],"['marwah', 'kampus', 'rejim', 'biadab', 'nyungsep', 'amin']"
['-1'],"['anjing', 'ayam', 'kampus', 'ya']"
['-1'],"['lantai', 'unduh', 'bokep', 'video', 'mahasiswi', 'pecah', 'perawan', 'dosen', 'gila', 'ngentot']"
['-1'],"['negara', 'jerat', 'utang', 'bijak', 'boros', 'ganti', 'presiden', 'presiden', 'perintah', 'anggar', 'rupiah', 'gaji', 'dosen', 'asing']"
['-1'],"['narkoba', 'cina', 'dosen', 'cina', 'hutang', 'cina', 'tenaga', 'kerja', 'asing', 'cina', 'periode', 'kurikulum', 'cina', 'salam', 'ganti', 'presiden']"
['-1'],"['sih', 'nih', 'dosen', 'azan', 'break', 'cerocos', 'mulu', 'kunyuk']"
['1'],"['kampus', 'gue', 'foreigner', 'pakai', 'rok', 'pantat', 'wkwk', 'sih', 'gantung', 'dosen', 'pakai']"
['1'],"['dosen', 'oi', 'adek', 'armando', 'polisi', 'kait', 'noda', 'agama', 'denny']"
['1'],"['drop', 'out', 'kampus', 'baskoro', 'nada', 'mata', 'sipit', 'lion', 'buka', 'kejut', 'masuk', 'tau', 'anak', 'teman', 'b']"
['-1'],"['gelar', 'profesor', 'palsu', 'lucu', 'nikmat', 'gelar', 'profesor', 'eh', 'bongkar', 'dosen', 'staf', 'gila', 'keburu', 'cinta', 'ilmu', 'palsu', 'gendeng']"
['1'],"['moga', 'pikir', 'timpang', 'hasil', 'rencana', 'impor', 'dosen', 'gaji', 'rupiah', 'rupiah', 'juta', 'gaji', 'dosen', 'si', 'kerja', 'rupiah', 'juta']"
['-1'],"['sih', 'boneka', 'menang', 'pilih', 'presiden', 'berkat', 'bantu', 'kuasa', 'dalang', 'rajalela', 'kuasa', 'batas', 'awas', 'partai', 'dewan', 'wakil', 'rakyat', 'tentara', 'polisi', 'senator', 'organisasi', 'masyarakat', 'kampus', 'mahasiswa', 'buruh', 'cendikiawan', 'media', 'ulama', 'si']"
['1'],"['mahasiswa', 'aktif', 'giat', 'kampus', 'chat']"
['1'],"['bicara', 'pakai', 'alam', 'universitas', 'universitas', 'katolik', 'larang', 'taung', 'organisasi', 'mahasiswa', 'katolik', 'uang', 'usaha', 'pakai', 'fasilitas', 'kampus', 'giat', 'open', 'recruitment', 'promosi', 'universitas', 'islam']"
['1'],"['bengkal', 'tuan', 'rumah', 'pekan', 'ilmiah', 'olahraga', 'seni', 'mahasiswa', 'mahasiswa', 'kampus', 'islam', 'riau', 'pulau', 'riau']"
['1'],"['pro', 'kampus', 'pagi', 'indonesia', 'barat', 'bahas', 'ekonomi', 'chess', 'competition', 'ecc', 'viii', 'himpun', 'mahasiswa', 'ekonomi', 'bangun', 'himpun', 'mahasiswa', 'ekononmi', 'bangun', 'universitas', 'tanjungpura', 'kak', 'reza', 'kak', 'kak', 'wiranti', 'sih', 'kak', 'andinia', 'kak', 'tino', 'sila', 'partisipasi']"
['1'],"['compile', 'assignment', 'sinting', 'lengan', 'baju']"
['-1'],"['om', 'tangkap', 'iya', 'dosen', 'usu', 'tangkap', 'om', 'arti', 'sontoloyo', 'ganti', 'presiden']"
['-1'],"['rt', 'paksa', 'layan', 'kontol', 'dosen']"
['1'],"['suka', 'anies', 'kasih', 'kuliah', 'bagus', 'dukung', 'anies', 'dosen', 'prof', 'rektor', 'hebat', 'beliau', 'gubernur']"
['1'],"['banding', 'beli', 'go', 'xxxd', 'ongkos', 'kirim', 'pakai', 'kaki', 'jalan', 'menit', 'kampus', 'makan', 'cari', 'makan', 'harga', 'lumayan', 'ribu', 'telur', 'dadar', 'ayam', 'kare', 'sayur', 'tumis', 'kacang', 'bro', 'lumayan']"
['1'],"['enak', 'ayam', 'geprek', 'selatan', 'kampus']"
['1'],"['bicara', 'orientasi', 'studi', 'kenal', 'kampus', 'orientasi', 'studi', 'kenal', 'kampus', 'suruh', 'makan', 'xon', 'ce', 'gilir', 'masuk', 'lidah', 'oper', 'belah', 'habis', 'kecup', 'mulut', 'pas', 'gilir']"
['1'],"['acara', 'kampus', 'fakultas', 'ilmu', 'budaya', 'universitas', 'negeri', 'padjadjaran', 'cerita', 'maju', 'republik', 'rakyat', 'tiongkok', 'tips', 'hadap', 'hidup', 'ajar', 'kampus', 'selesai', 'back', 'to', 'campus', 'gemasian']"
['1'],"['revisi', 'teliti', 'lapang', 'bab', 'data', 'salah', 'hotel', 'yoyakarta', 'dipermasalahin', 'dosen', 'uji', 'yoyakarta', 'data', 'kayak', 'doang', 'plus', 'informanya', 'hubungin', 'lari', 'tanggung']"
['1'],"['beliau', 'bilang', 'jadwal', 'uji', 'semester', 'tanggal', 'mei', 'milik', 'protes', 'ya', 'nama', 'mahasiswa', 'tua', 'lihat', 'jadwal', 'uji', 'semester', 'kampus', 'boro', 'diam', 'singgung', 'kena', 'jadwal', 'uji', 'final', 'beliau']"
['-1'],"['anti', 'bank', 'bank', 'club', 'gue', 'info', 'risen', 'makan', 'duit', 'riba', 'salah', 'rekan', 'pria', 'tawan', 'kampus', 'berani', 'putus', 'risen', 'biar', 'makan', 'duit', 'riba', 'wkwk']"
['1'],"['dosen', 'lihat', 'asli']"
['-1'],"['keren', 'bilang', 'anti', 'islam', 'triliun', 'hektar', 'kampus', 'rujuk', 'islam', 'dunia', 'kelas', 'al', 'azhar', 'proyek', 'pondok', 'pesantren', 'madrasah', 'masjid', 'fasilitas', 'umat', 'bilang', 'beliau', 'an']"
['1'],"['ijazah', 'dadak', 'selip', 'langsung', 'bayang', 'juang', 'kampus', 'teliti', 'skripsi', 'deh', 'el', 'el', 'ya', 'asa']"
['-1'],"['alumni', 'praktik', 'kampus', 'izin', 'harusnyakan', 'izin', 'alumnus', 'pakai', 'fasilitas', 'negara', 'otoritas', 'kampus']"
['-1'],"['knpsih', 'ni', 'dosen', 'tiap', 'adzan', 'gapernah', 'break', 'dulu', 'gitu', 'nyerocos', 'mulu', 'kunyuk']"
['1'],"['masa', 'untuk', 'compile', 'kan', 'assignment', '*sinting', 'lengan', 'baju*']"
['0'],"['rt', 'user', 'mahasiswi', 'dipaksa', 'ngemot', 'kontol', 'dosen', 'sebelumndi', 'entot', 'demi', 'mendapatkan', 'nilai', 'yg', 'terbaik', 'di', 'kelasnya', '\\xf0\\x9f\\x98\\xae\\nurl']"
['0'],"['rt', 'user', 'dipaksa', 'layanin', 'kontol', 'dosen\\n\\nurl']"
['1'],"['dia', 'peluk', 'sama', 'usap', 'muka', 'gua', 'dan', 'memang', 'di', 'depan', 'rumah', 'gua', 'di', 'pager', 'kampus', 'itu', 'ada', 'pocong']"
['1'],"['overall', 'aku', 'okay', 'dengan', 'assignments', 'aku', 'cuma', 'yang', 'tak', 'okaynya', 'bila', 'ada', 'pensyarah', 'yang', 'bagi', 'tahu', 'assignment', 'lambat', 'like', 'bagitahu', 'hari', 'ni', 'minggu', 'depan', 'dah', 'kena', 'submittt']"
['1'],"['promosinya', 'kampus', 'kuning', 'oke', 'juga', 'eh', 'wkwkwk']"
['-1'],"['sampai', 'bila', 'saya', 'takleh', 'keluar', 'kampus', 'nak', 'finale', 'dahh', 'nak', 'take', 'break', 'kejapp', 'dalam', 'penang', 'ja', 'ni', 'duduk', 'penang', 'pon']"
['0'],"['lembaga', 'pemeringkat', 'scimago', 'institutions', 'rankings', 'sir', 'merilis', 'peringkat', 'kampus', 'terbaik', 'di', 'indonesia', 'tahun', '2021', 'd']"
['0'],"['*diploma', 'di', 'kampus', 'batu', 'pahat*', '1ab107', 'diploma', 'in', 'human', 'resource', 'management', 'r/345/4/0042', '03/2025', 'mqa/fa', '5']"
['1'],"['dalam', 'semua', 'event', 'yang', 'dahliah', 'dah', 'pernah', 'handle', 'ni', 'yang', 'paling', 'struggle', 'sekali', 'sbb', 'ni', 'assignment', 'dan', 'sebab', 'lain']"
['1'],"['tolong', 'periksa', 'sikit', 'line', 'di', 'batu', 'satu', 'temerloh', 'saya', 'nak', 'buat', 'assignment', 'pun', 'terbantut', 'ni', 'terima', 'kasi']"
['0'],"['masuk', 'kampus', 'kampus', 'den', 'kat', 'batu', 'pahat']"
['-1'],"['kesian', 'budak', 'universiti', 'budak', '2', 'tahun', 'ngadap', 'screen', 'laptop', 'takleh', 'nak', 'fefeeling', 'bercinta', 'kat', 'cafeteria', 'buat', 'event', 'masscom', 'lepastu', 'langgar', 'langgar', 'kertas', 'assignment', 'berterabur']"
['-1'],"['i', 'honestly', 'mok', 'tido', 'tp', 'assignment', 'banking', 'tok', 'ghosting', 'me', 'dari', 'marek', 'sikpat', 'tido', 'tp', 'bila', 'disuruh', 'polah', 'ass', 'tok', 'alu']"
['0'],"['peletakan', 'batu', 'pertama', 'kampus', 'psdku', 'unp', 'di', 'sawahlunto']"
['-1'],"['dosen', 'indo', 'kenapa', 'kaya', 'gini', 'ya', 'kaya', 'dewa', 'amat', 'orang', 'tinggal', 'jawab', 'aja', 'kek', 'ga', 'berpendidikan', 'amat', 'dah', 'jawa']"
['0'],"['ya', 'faham', 'faham', 'aja', 'pak', 'dosen']"
['1'],"['i', 'belajar', 'dulu', 'makan', 'tidur', 'berak', 'muntah', 'semua', 'i', 'fikir', 'pasal', 'assignment', 'takde', 'nak', 'pakai', 'socmed', 'lang']"
['1'],"['mcm', 'biasa', 'last', 'week', 'berik', 'abis', 'semua', 'mana', 'assignment', 'nak', 'sik', 'sempat', 'berik', 'dolok']"
['0'],"['ibu', 'dosen']"
['-1'],"['ye', 'la', 'ye', 'la', 'kau', 'je', 'yang', 'terpaling', 'belajar', 'ada', 'certain', 'students', 'yang', 'assignment', 'kena', 'koyak', 'depan', 'orang', 'ramai', 'rilek']"
['0'],"['*diploma', 'di', 'kampus', 'batu', 'pahat*', 'ab107', 'diploma', 'in', 'human', 'resource', 'management', 'r/345/4/0042', '03/2025', 'mqa/fa', '5']"
['1'],"['bagus', 'deh', 'kalau', 'gitu']"
['1'],"['semoga', 'cepat', 'sembuh', 'harap', 'lecture2', 'kat', 'malaysia', 'bagi', 'assignment', 'guna', 'lah', 'akal', 'sikit']"
['1'],"['salam', 'apresiasi', 'barisan', 'jawatankuasa', 'perwakilan', 'komander', 'bsm', 'uitm', 'cawangan', 'pahang', 'kampus', 'jengka', 'ingin', 'mengucapkan']"
['1'],"['bangunan', 'awal', 'pentadbiran', 'usim', 'sebelum', 'di', 'bangunan', 'canselori', 'tahun', '2005', 'kuim', 'berpindah', 'ke', 'kampus', 'tetap', 'di', 'bandar']"
['0'],"['pantasan', 'tidak', 'pernah', 'melihat', 'di', 'kampus', 'lagi', 'mendapat', 'kabar', 'yg', 'mengerjutkan', 'selamat', 'jalan', 'libra', 'semoga', 'amal', 'ibada']"
['0'],"['langsung', 'wae', 'bu', 'dosen']"
['1'],"['nak', 'madah', 'im', 'not', 'used', 'to', 'being', 'alone', 'dari', 'zaman', 'study', 'aku', 'biasa', 'sorg2', 'waima', 'g', 'makan', 'sekalipun', 'molah', 'assignment', 'k']"
['-1'],"['nak', 'buat', 'assignment', 'pun', 'takde', 'motivasi', 'nak', 'main', 'game', 'pun', 'screen', 'protector', 'buat', 'hal', 'hm', 'takpo', 'lah', 'tengok', 'documentary', 'jelah']"
['1'],"['assignment', 'ada', 'banyak', 'tapi', 'taknak', 'buat', 'rasa', 'nak', 'pergi', 'library', 'je', 'niii']"
['1'],"['cuti', 'midsem', 'bukanlah', 'tempoh', 'bertenamg', 'untuk', 'students', 'sebab', 'waktu', 'tu', 'lah', 'kami', 'nak', 'selesaikan', 'assignment', 'dan', 'homework']"
['1'],"['terima', 'kasih', 'teman2', 'dan', 'mas', 'dan', 'kebetulan', 'saya', 'sedang', 'baca', 'yg', 'ini', 'di', 'perpustakaan', 'kampus']"
['1'],"['saya', 'tidak', 'menyesal', 'pulang', 'ke', 'indonesia', 'saya', 'justru', 'bersyukur', 'karena', 'di', 'sini', 'saya', 'menemukan', 'komunitas', 'epistemik', 'yg', 'tepat', 'selain', 'kampus', 'tapi', 'banyak', 'kawan', 'saya', 'yg', 'tidak', 'mendapat', 'kemewahan', 'itu', 'banyak', 'yg', 'pulang', 'sekolah', 'malah', 'larut', 'dalam', 'urusan', 'administratif', 'atau', 'bikin', 'lpj']"
['-1'],"['eh', 'hello', 'just', 'hand', 'in', 'your', 'assignments', 'on', 'time', 'la', 'bodoh', 'korg', 'asyik', 'nak', 'complain', 'tak', 'habes2', 'lecturer', 'pon', 'ade', 'nak', 'kene', 'habeskan', 'marking', 'ape', 'semua', 'korg', 'pikir', 'mmg', 'lecturer', 'nak', 'susahkan', 'hidop', 'korg', 'ke', 'ape', 'students', 'je', 'eh', 'hidop', 'susah', 'org', 'lain', 'semua', 'mmg', 'nak', 'susahkan', 'hidop', 'students']"
['0'],"['toklh', 'tidur', 'punyo', 'pasal', 'siap', 'so', 'assignment']"
['1'],"['ayam', 'ada', 'banyak', 'jenisnya', 'yang', 'paling', 'laris', 'saat', 'ini', 'adalah', 'ayam', 'kampus', 'harganya', 'yang', 'fantastis', 'namun', 'berkualitas', 'tinggi', 'menjadi', 'incaran', 'om-om', 'awkward', 'daddy', 'ibu', 'kota']"
['0'],"['sering', 'minum', 'air', 'hangat']"
['1'],"['selamat', 'menjalani', 'semester', 'baharu', 'kepada', 'semua', 'siswa', 'guru', 'ipg', 'khususnya', 'ipg', 'kampus', 'pulau', 'pinang', 'kata', 'nelson', 'mande']"
['-1'],"['lecturer', 'tak', 'patut', 'bagi', 'assignment', 'last', 'minute', 'test', 'or', 'quiz', 'patut', 'buat', 'waktu', 'kelas', 'ni', 'tak', 'hujung', 'minggu', 'pun', 'kadang2', 'ada', 'test', 'adik', 'aku', 'hari2', 'stay', 'up', 'buat', 'assignment', 'dia', 'tak', 'habis2', 'dgn', 'line', 'kadang2', 'kacau', 'buat', 'test', 'time', 'weekend', 'tu', 'paling', 'tak', 'setuju', 'sbb', 'student', 'pun', 'nak', 'rest']"
['0'],"['harap', 'harap', '2', 'tahun', 'setengah', 'nanti', 'boleh', 'jugak', 'la', 'aku', 'jejak', 'kaki', 'dengan', 'kampus', 'kuantan']"
['0'],"['baru', 'saja', 'mengirim', 'foto', '@', 'kampus', 'univa']"
['1'],"['salam', 'sejahtera', 'semua', 'kami', 'pelajar', 'kelab', 'pengucapan', 'awam', 'english', 'semester', '4', 'dari', 'uitm', 'cawangan', 'sarawak', 'kampus', 'mu']"
['1'],"['pasti', 'sedang', 'sibuk-sibuknya', 'ya', 'dapat', 'dosen', 'pembimbing', 'yang', 'galak', 'atau', 'nggak', 'nih', 'saya', 'sibuk', 'jadi', 'bud']"
['0'],"['sungjin', 'kekdosenbgt']"
['0'],"['pkpd', '13-26', 'jun', '2021', 'di', '-', 'kampus', 'universiti', 'utara', 'malaysia', 'uum', 'sintok', 'kedah', 'kampung', 'kadazan', 'tawau', 'sabah', 'dua', 'perkampungan', 'dalam', 'daerah', 'kota', 'kinabalu', 'sabah', 'kampung', 'lobou', '1', '&amp', 'kampung', 'bukit', 'permai', 'taman', 'villa', 'felca', 'nambazan', 'penampang', 'sabah']"
['0'],"['assignment', 'menggunung']"
['0'],"['takda', 'euro', 'harini', 'boleh', 'focus', 'assignment']"
['-1'],"['segamat', 'paling', 'haram', 'kejadah', 'babe', 'sumpah', 'sebab', 'kampus', 'paling', 'lama']"
['1'],"['hebat', 'orangnya', 'pernah', 'bertemu', 'sewaktu', 'di', 'beijing', 'china', 'beliau', 'tinggal', 'di', 'kampus', 'barat', 'beijing', 'foreign', 'studies', 'university']"
['1'],"['while', 'slutngor', 'dengan', 'kl', 'that', 'one', 'person', 'in', 'class', 'datang', 'kelas', 'lambat', 'assignment', 'buat', 'conclusion', 'je']"
['0'],"['lotus', 'biscoff', 'premium', 'flood', 'cookies', 'buy', '2', 'rm3', 'off', 'tengah', 'buat', 'assignment', '/', 'kerja', 'terasa', 'nak', 'makan', 'benda', 'manis', 'and', 'crunchy', 'and', 'choc', 'chip', 'yg', 'melt', 'dalam', 'mulut', 'boleh', 'try', 'cookies', 'yg', 'saya', 'jual', 'ni', 'cod', 'area', 'gombak/kl', 'free', 'shipping', 'shopee']"
['-1'],"['masalah', 'yg', 'berlaku', 'di', 'kampus', 'lain', 'juga', 'um', 'pernah', 'buat', 'rule', 'ni', 'kejap', 'tapi', 'tak', 'enforce', 'ajaibnya', 'student', 'tak', 'boleh', 'keluar', 'tapi', 'staf', 'boleh', 'bila', 'ditanya', 'staf', 'bekeluarga', 'lah', 'tak', 'bergaul', 'dengan', 'member2', 'macam', 'student', 'jawapan', 'tu', 'kalau', 'tak', 'hisap', 'gam', 'mesti', 'tadika', 'dulu', 'pakai', 'kabel']"
['-1'],"['nak', 'buat', 'assignment', 'tapi', 'tak', 'larat', 'ni', 'macam', 'mana', 'ni']"
['1'],"['aku', 'byk', 'baca', 'student', 'complain', 'pasal', 'odl', 'ni', 'assignments', 'mcm', 'byk', 'gila', 'aku', 'faham', 'je', 'lecturers', 'nk', 'cover', 'lack', 'of', 'phy']"
['1'],"['hi', 'takde', 'ke', 'yang', 'dapat', 'ipg', 'kampus', 'keningau', 'sabah', 'yang', 'dari', 'semenanjung', 'boleh', 'la', 'dm', 'sayaaa', 'kita', 'kenal2']"
['-1'],"['babi', 'laa', 'group', 'assignment', 'subjek', 'acc', 'macam', 'bodo', 'baik', 'buat', 'je', 'assignment', 'ni', 'macam', 'individual', 'lepas', 'tangan', 'ke', 'shial', 'yang', 'lain']"
['0'],"['alamat', 'saya', 'for', 'now', 'is', 'gerai', '28', 'bangunan', 'pusat', 'persatuan', 'pelajar', 'uitm', 'melaka', 'kampus', 'jasin', 'merlimau', '77300', 'melaka']"
['0'],"['print', '/', 'photostat', 'dari', 'rumah', 'boleh', 'print', 'surat', 'miti/kerja', 'pdpr', 'anak2', '/', 'assignment', '/kertas', 'kerja', 'dan', 'lain2', 'size', 'a4', 'black', '&amp', 'white', 'only', 'shah', 'alam', 'boleh', 'cod', 'kwsn', 'lain', 'boleh', 'pos', 'ni', 'saja', 'satu2nya', 'income', 'saya', 'buat', 'msa', 'ini', 'whatsapp']"
['0'],"['dosen', 'berhati', 'batu', 'ade', 'armando']"
['0'],"['google', 'pun', 'sik', 'membantu', 'nyiap', 'assignment', 'tok']"
['1'],"['i', 'tengah', 'ada', 'mood', 'nak', 'full', 'speed', 'buat', 'assignment', 'sekali', 'hujan', 'lebat', 'ini', 'cuaca', 'untuk', 'tidur']"
['1'],"['sekian', 'terima', 'kasih', 'yang', 'menjalankan', 'tugas', 'jawatankuasa', 'perwakilan', 'kolej', 'jasmine', 'uitm', 'kampus', 'puncak', 'perdana', 's']"
['0'],"['due', 'date', 'is', '19', 'july', 'tp', 'assignment', 'masih', 'goyang2', 'duluannn', 'rilekk']"
['-1'],"['tapi', 'macam', 'mana', 'nak', 'tahu', 'kalau', 'tak', 'mintak', 'en', 'dia', 'macam', 'lect', 'bagi', 'assignment', 'pastu', 'tak', 'bagi', 'tahu', 'buat', 'assignment', 'pa']"
['1'],"['ramai', 'orang', 'waktu', 'kolej/uni', 'turun', 'berat', 'sebab', 'student', 'kadang-kadang', 'struggle', 'nak', 'makan', 'ni', 'belajar', 'kat', 'uia', 'gombak', 'naik', 'berat', 'adalah', 'sebab', 'makanan', 'murah', 'dan', 'sedap', 'mana-mana', 'je', 'kat', 'kampus']"
['1'],"['sambil', 'layan', 'assignment/wfh', 'pernah', 'tak', 'craving', 'nak', 'kunyah', 'benda2', 'sedap', '*fattahaminkhaibaharmira', 'filzah', 'pon', 'da']"
['1'],"['pusat', 'pemberian', 'vaksin', 'ppv', 'secara', 'pandu', 'lalu', 'drive', 'thru', 'di', 'universiti', 'malaysia', 'sabah', 'kampus', 'antarabangsa', 'labuan']"
['1'],"['i', 'think', 'everyone', 'need', 'to', 'stay', 'active', 'do', 'some', 'workout', 'even', 'if', 'ure', 'busy', 'with', 'homework', 'cari', 'masa', 'sikit']"
['-1'],"['apa', 'benda', 'la', 'org', 'dah', 'siap', 'assignment', 'nak', 'hantar', 'dah', 'kau', 'suruh', 'tambah', 'lagi', 'hidup', 'kau', 'tak', 'aman', 'jangan', 'la', 'buat', 'hidup', 'org', 'lain', 'tak', 'aman', 'anjayy']"
['-1'],"['sorg', 'luah', 'masalah', 'assignment', 'kat', 'aku', 'ek', 'dah', 'kenapa']"
['1'],"['vaksinasi', 'covid-19', 'di', 'kampus', 'unindra', 'jakarta', 'selatan', 'ppkm', 'cegah', 'penyebaran']"
['-1'],"['iium', 'ni', 'tak', 'nak', 'buat', 'statement', 'ke', 'sebab', 'macam', 'dah', 'ramai', 'je', 'yang', 'kene', 'covid-19', 'ni', 'dekat', 'kampus']"
['1'],"['kalo', 'ke', 'kampus', 'ntr', 'ketemu', 'brondong', 'buah', 'batu', 'yg', 'adaanda', 'dalam', 'kesulitan', 'dan', 'perlukan', 'bantuan', 'segera', 'pelajar', 'yang', 'kini', 'berada', 'di', 'kolej', 'kediaman', 'atau', 'yang', 'menyewa', 'di', 'sekitar', 'kampus', 'serdang', 'dan', 'sedang', 'dalam', 'kesulitan', 'serta', 'amat', 'memerlukan', 'bantuan', 'segera', 'lengkapkan', 'segera', 'borang', 'di', 'pautan']"
['-1'],"['takkan', 'nak', 'kena', 'buat', 'kontroversi', 'untuk', 'assignment', 'ni', 'aduh', 'siapa', 'laa', 'kami', 'ni', 'hahahha']"
['1'],"['mengambil', 'langkah', 'proaktif', 'ingin', 'membantu', '50', 'orang', 'sisters', 'di', 'kampus', 'gombak', 'yang', 'memerlukan', 'safety', 'ala']"
['-1'],"['aku', 'tak', 'tau', 'ah', 'weh', 'tiba2', 'aku', 'rasa', 'sebak', 'tengok', 'kes', 'ni', 'selama', 'ni', 'ramai', 'kawan2', 'cerita', 'stress', 'dgn', 'assignment', 'itu', 'ini', 'personal', 'problem', 'lagi', 'tapi', 'bila', 'tau', 'smpai', 'ada', 'yang', 'meninggal', 'ni', 'ya', 'allah', 'stay', 'strong', 'semua', 'ni', 'dah', 'akhir2', 'week', 'dah', 'ni', 'mmg', 'paling', 'kejar', 'submission', 'right', 'now', 'nak', 'buat', 'individual', 'assignemt', 'macam', 'acuh', 'tak', 'acuh', 'je', 'dahh', 'lah', 'banyakkk', 'lagi', 'lahi', 'coq', 'punya', 'assignment']"
['-1'],"['deshouu', 'hmm', 'patut', 'lerr', 'cuma', 'siapa', 'la', 'yang', 'memperkenalkan', 'sistem', 'assignment', 'camni', 'meiwaku', 'kat', 'budak2', 'y']"
['1'],"['kehilangan', '2', 'kawan', 'baik', 'dlm', 'seminggu', 'ini', '1', 'kawan', 'baik', 'di', 'kampus', '1', 'lagi', 'kawan', 'seperjuangan', 'serius', 'deh', 'ini', 'udah', 'mirip', 'thn', '2020', 'lalu', 'hampir', 'tiap', 'pekan', '&amp', 'bulan', 'dpt', 'kabar', 'duka', 'dari', 'org2', 'yg', 'kita', 'kenal', 'dgn', 'baik', 'jaga', 'diri', 'kita', 'semua', '&amp', 'org2', 'yg', 'kita', 'kasihi']"
['0'],"['meet', '4', 'jam', 'vc', '4', 'jam', 'non', 'stop', 'sakit', 'otak', 'aku', 'demi', 'dua', 'ketul', 'assignment']"
